"sample_date","nhs_name","variant","count","total","sample_date_num","prop"
2020-12-24,"East of England","B.40",0,95,18620,0
2020-12-25,"East of England","B.40",0,84,18621,0
2020-12-26,"East of England","B.40",0,189,18622,0
2020-12-27,"East of England","B.40",0,85,18623,0
2020-12-28,"East of England","B.40",0,92,18624,0
2020-12-29,"East of England","B.40",0,74,18625,0
2020-12-30,"East of England","B.40",0,16,18626,0
2020-12-31,"East of England","B.40",0,62,18627,0
2021-01-01,"East of England","B.40",0,7,18628,0
2020-02-27,"South West","B.40",0,1,18319,0
2020-02-29,"South West","B.40",0,1,18321,0
2020-03-02,"South West","B.40",0,6,18323,0
2020-03-03,"South West","B.40",0,7,18324,0
2020-03-04,"South West","B.40",0,4,18325,0
2020-03-05,"South West","B.40",0,3,18326,0
2020-03-06,"South West","B.40",0,5,18327,0
2020-03-07,"South West","B.40",0,2,18328,0
2020-03-08,"South West","B.40",0,3,18329,0
2020-03-09,"South West","B.40",1,4,18330,0.25
2020-03-10,"South West","B.40",0,8,18331,0
2020-03-11,"South West","B.40",1,11,18332,0.0909090909090909
2020-03-12,"South West","B.40",1,8,18333,0.125
2020-03-13,"South West","B.40",2,14,18334,0.142857142857143
2020-03-14,"South West","B.40",0,10,18335,0
2020-03-15,"South West","B.40",0,7,18336,0
2020-03-16,"South West","B.40",2,7,18337,0.285714285714286
2020-03-17,"South West","B.40",7,15,18338,0.466666666666667
2020-03-18,"South West","B.40",4,28,18339,0.142857142857143
2020-03-19,"South West","B.40",8,20,18340,0.4
2020-03-20,"South West","B.40",0,19,18341,0
2020-03-21,"South West","B.40",0,20,18342,0
2020-03-22,"South West","B.40",1,28,18343,0.0357142857142857
2020-03-23,"South West","B.40",4,42,18344,0.0952380952380952
2020-03-24,"South West","B.40",4,27,18345,0.148148148148148
2020-03-25,"South West","B.40",5,60,18346,0.0833333333333333
2020-03-26,"South West","B.40",5,59,18347,0.0847457627118644
2020-03-27,"South West","B.40",12,74,18348,0.162162162162162
2020-03-28,"South West","B.40",4,39,18349,0.102564102564103
2020-03-29,"South West","B.40",3,47,18350,0.0638297872340425
2020-03-30,"South West","B.40",8,83,18351,0.0963855421686747
2020-03-31,"South West","B.40",2,68,18352,0.0294117647058824
2020-04-01,"South West","B.40",2,65,18353,0.0307692307692308
2020-04-02,"South West","B.40",2,65,18354,0.0307692307692308
2020-04-03,"South West","B.40",5,86,18355,0.0581395348837209
2020-04-04,"South West","B.40",5,67,18356,0.0746268656716418
2020-04-05,"South West","B.40",2,67,18357,0.0298507462686567
2020-04-06,"South West","B.40",2,61,18358,0.0327868852459016
2020-04-07,"South West","B.40",7,74,18359,0.0945945945945946
2020-04-08,"South West","B.40",1,78,18360,0.0128205128205128
2020-04-09,"South West","B.40",3,84,18361,0.0357142857142857
2020-04-10,"South West","B.40",4,103,18362,0.0388349514563107
2020-04-11,"South West","B.40",2,86,18363,0.0232558139534884
2020-04-12,"South West","B.40",1,56,18364,0.0178571428571429
2020-04-13,"South West","B.40",1,54,18365,0.0185185185185185
2020-04-14,"South West","B.40",0,62,18366,0
2020-04-15,"South West","B.40",2,62,18367,0.032258064516129
2020-04-16,"South West","B.40",15,94,18368,0.159574468085106
2020-04-17,"South West","B.40",1,70,18369,0.0142857142857143
2020-04-18,"South West","B.40",1,53,18370,0.0188679245283019
2020-04-19,"South West","B.40",3,49,18371,0.0612244897959184
2020-04-20,"South West","B.40",4,79,18372,0.0506329113924051
2020-04-21,"South West","B.40",1,54,18373,0.0185185185185185
2020-04-22,"South West","B.40",3,57,18374,0.0526315789473684
2020-04-23,"South West","B.40",1,62,18375,0.0161290322580645
2020-04-24,"South West","B.40",1,48,18376,0.0208333333333333
2020-04-25,"South West","B.40",0,22,18377,0
2020-04-26,"South West","B.40",0,20,18378,0
2020-04-27,"South West","B.40",0,51,18379,0
2020-04-28,"South West","B.40",0,61,18380,0
2020-04-29,"South West","B.40",1,49,18381,0.0204081632653061
2020-04-30,"South West","B.40",1,32,18382,0.03125
2020-05-01,"South West","B.40",0,41,18383,0
2020-05-02,"South West","B.40",0,15,18384,0
2020-05-03,"South West","B.40",0,20,18385,0
2020-05-04,"South West","B.40",0,38,18386,0
2020-05-05,"South West","B.40",0,22,18387,0
2020-05-06,"South West","B.40",0,43,18388,0
2020-05-07,"South West","B.40",0,31,18389,0
2020-05-08,"South West","B.40",0,24,18390,0
2020-05-09,"South West","B.40",0,16,18391,0
2020-05-10,"South West","B.40",0,19,18392,0
2020-05-11,"South West","B.40",0,20,18393,0
2020-05-12,"South West","B.40",0,10,18394,0
2020-05-13,"South West","B.40",0,18,18395,0
2020-05-14,"South West","B.40",0,15,18396,0
2020-05-15,"South West","B.40",0,15,18397,0
2020-05-16,"South West","B.40",0,13,18398,0
2020-05-17,"South West","B.40",0,8,18399,0
2020-05-18,"South West","B.40",0,22,18400,0
2020-05-19,"South West","B.40",0,12,18401,0
2020-05-20,"South West","B.40",0,24,18402,0
2020-05-21,"South West","B.40",0,5,18403,0
2020-05-22,"South West","B.40",0,8,18404,0
2020-05-23,"South West","B.40",0,8,18405,0
2020-05-24,"South West","B.40",0,1,18406,0
2020-05-25,"South West","B.40",0,5,18407,0
2020-05-26,"South West","B.40",0,2,18408,0
2020-05-27,"South West","B.40",0,1,18409,0
2020-05-28,"South West","B.40",0,2,18410,0
2020-05-29,"South West","B.40",0,2,18411,0
2020-05-30,"South West","B.40",0,3,18412,0
2020-05-31,"South West","B.40",0,7,18413,0
2020-06-01,"South West","B.40",0,9,18414,0
2020-06-02,"South West","B.40",0,1,18415,0
2020-06-03,"South West","B.40",0,2,18416,0
2020-06-04,"South West","B.40",0,3,18417,0
2020-06-05,"South West","B.40",0,1,18418,0
2020-06-06,"South West","B.40",0,7,18419,0
2020-06-09,"South West","B.40",0,4,18422,0
2020-06-10,"South West","B.40",0,10,18423,0
2020-06-11,"South West","B.40",0,11,18424,0
2020-06-12,"South West","B.40",0,9,18425,0
2020-06-13,"South West","B.40",1,3,18426,0.333333333333333
2020-06-14,"South West","B.40",0,4,18427,0
2020-06-15,"South West","B.40",0,5,18428,0
2020-06-16,"South West","B.40",0,3,18429,0
2020-06-17,"South West","B.40",0,1,18430,0
2020-06-19,"South West","B.40",0,1,18432,0
2020-06-20,"South West","B.40",0,2,18433,0
2020-06-21,"South West","B.40",0,2,18434,0
2020-06-23,"South West","B.40",0,1,18436,0
2020-06-24,"South West","B.40",0,1,18437,0
2020-06-25,"South West","B.40",0,1,18438,0
2020-06-26,"South West","B.40",0,1,18439,0
2020-06-27,"South West","B.40",0,1,18440,0
2020-06-28,"South West","B.40",0,1,18441,0
2020-06-29,"South West","B.40",0,5,18442,0
2020-06-30,"South West","B.40",0,8,18443,0
2020-07-01,"South West","B.40",0,1,18444,0
2020-07-04,"South West","B.40",0,1,18447,0
2020-07-05,"South West","B.40",0,2,18448,0
2020-07-06,"South West","B.40",0,2,18449,0
2020-07-14,"South West","B.40",0,2,18457,0
2020-07-15,"South West","B.40",0,2,18458,0
2020-07-16,"South West","B.40",0,7,18459,0
2020-07-17,"South West","B.40",0,6,18460,0
2020-07-18,"South West","B.40",0,4,18461,0
2020-07-19,"South West","B.40",0,1,18462,0
2020-07-22,"South West","B.40",0,7,18465,0
2020-07-23,"South West","B.40",0,5,18466,0
2020-07-24,"South West","B.40",0,10,18467,0
2020-07-25,"South West","B.40",0,2,18468,0
2020-07-26,"South West","B.40",0,3,18469,0
2020-07-27,"South West","B.40",0,12,18470,0
2020-07-29,"South West","B.40",0,4,18472,0
2020-07-30,"South West","B.40",0,15,18473,0
2020-07-31,"South West","B.40",0,6,18474,0
2020-08-01,"South West","B.40",0,2,18475,0
2020-08-02,"South West","B.40",0,1,18476,0
2020-08-03,"South West","B.40",0,4,18477,0
2020-08-04,"South West","B.40",0,1,18478,0
2020-08-05,"South West","B.40",0,2,18479,0
2020-08-06,"South West","B.40",0,1,18480,0
2020-08-07,"South West","B.40",0,6,18481,0
